,c_noausentes_1er_anio,cursadas_ap_1er_anio,c_libres_1er_anio,cursadas_1er_anio,fracaso_academico
4955,0,0,0,0,0
4956,1,1,0,1,0
4957,3,3,0,3,0
4958,4,4,0,4,0
4959,0,0,0,0,0
4960,4,3,1,7,0
4961,2,1,1,4,0
4962,3,2,0,4,0
4963,3,3,0,3,0
4964,0,0,0,1,0
4965,1,1,0,5,0
4966,4,2,2,4,0
4967,2,1,1,4,0
4968,1,0,1,5,0
4969,2,2,0,5,0
4970,4,3,1,4,0
4971,5,4,1,5,0
4972,4,2,2,4,0
4973,1,1,0,4,0
4974,4,3,1,4,0
4975,1,1,0,3,0
4976,0,0,0,1,0
4977,4,3,1,6,0
4978,0,0,0,5,0
4979,0,0,0,1,0
4980,3,2,1,3,0
4981,0,0,0,1,0
4982,4,2,2,4,0
4983,1,1,0,4,0
4984,0,0,0,1,0
4985,4,2,2,4,0
4986,4,3,1,4,0
4987,0,0,0,1,0
4988,0,0,0,1,0
4989,1,1,0,2,0
4990,0,0,0,1,0
4991,0,0,0,1,0
4992,0,0,0,0,0
4993,0,0,0,0,0
4994,1,1,0,1,0
4995,1,1,0,1,0
4996,1,1,0,1,0
4997,1,1,0,1,0
4998,1,1,0,1,0
4999,1,1,0,1,0
5000,1,1,0,1,0
5001,0,0,0,1,0
5002,4,1,3,4,1
5003,2,1,1,5,0
5004,1,1,0,1,0
5005,0,0,0,0,0
5006,2,2,0,2,0
5007,1,0,1,1,1
5008,1,1,0,1,0
5009,4,2,2,4,0
5010,3,1,2,3,1
5011,0,0,0,2,0
5012,0,0,0,0,0
5013,0,0,0,0,0
5014,3,3,0,3,0
5015,3,2,1,3,0
5016,3,2,1,3,0
5017,3,2,1,3,0
5018,0,0,0,1,0
5019,0,0,0,2,0
5020,0,0,0,1,0
5021,0,0,0,0,0
5022,0,0,0,2,0
5023,0,0,0,1,0
5024,2,2,0,2,0
5025,4,4,0,4,0
5026,4,4,0,4,0
5027,4,4,0,4,0
5028,4,4,0,4,0
5029,4,4,0,4,0
5030,4,4,0,4,0
5031,4,4,0,4,0
5032,4,4,0,4,0
5033,4,4,0,4,0
5034,2,0,0,3,0
5035,1,1,0,1,0
5036,0,0,0,1,0
5037,0,0,0,1,0
5038,1,1,0,1,0
5039,2,2,0,2,0
5040,1,0,1,2,0
5041,3,2,0,3,0
5042,3,2,0,3,0
5043,4,4,0,4,0
5044,3,2,1,3,0
5045,1,1,0,1,0
5046,1,0,1,1,1
5047,1,0,0,1,0
5048,0,0,0,2,0
5049,2,0,2,2,1
5050,1,1,0,1,0
5051,0,0,0,4,0
5052,1,0,1,2,0
5053,2,0,0,2,0
5054,2,0,0,2,0
5055,0,0,0,2,0
5056,2,2,0,2,0
5057,3,1,0,3,0
5058,2,2,0,2,0
5059,2,0,0,2,0
5060,1,0,1,2,0
5061,1,0,1,1,1
5062,1,0,1,2,0
5063,2,2,0,3,0
5064,0,0,0,1,0
5065,2,2,0,3,0
5066,2,0,0,3,0
5067,0,0,0,3,0
5068,2,0,2,3,1
5069,2,2,0,2,0
5070,3,3,0,3,0
5071,0,0,0,3,0
5072,1,0,1,2,0
5073,0,0,0,1,0
5074,2,2,0,2,0
5075,2,2,0,2,0
5076,2,1,1,3,0
5077,1,0,0,3,0
5078,3,0,2,3,1
5079,1,1,0,1,0
5080,3,2,1,3,0
5081,1,1,0,1,0
5082,1,0,1,1,1
5083,2,0,0,2,0
5084,0,0,0,0,0
5085,2,0,2,3,1
5086,0,0,0,2,0
5087,1,0,1,1,1
5088,2,0,0,2,0
5089,1,0,0,1,0
5090,1,0,0,1,0
5091,0,0,0,2,0
5092,1,1,0,2,0
5093,1,1,0,3,0
5094,3,1,2,3,1
5095,2,2,0,2,0
5096,0,0,0,0,0
5097,0,0,0,4,0
5098,0,0,0,3,0
5099,1,1,0,1,0
5100,0,0,0,2,0
5101,0,0,0,1,0
5102,0,0,0,1,0
5103,0,0,0,1,0
5104,0,0,0,1,0
5105,2,2,0,2,0
5106,1,0,0,1,0
5107,2,2,0,2,0
5108,1,0,1,2,0
5109,2,2,0,2,0
5110,2,2,0,2,0
5111,0,0,0,1,0
5112,0,0,0,3,0
5113,0,0,0,2,0
5114,0,0,0,2,0
5115,1,1,0,1,0
5116,4,3,1,7,0
5117,1,0,1,1,1
5118,1,1,0,2,0
5119,2,1,1,4,0
5120,0,0,0,2,0
5121,3,0,3,4,1
5122,3,3,0,4,0
5123,1,0,1,4,0
5124,1,0,1,4,0
5125,3,0,3,5,1
5126,2,1,1,2,0
5127,2,1,1,2,0
5128,2,0,0,2,0
5129,0,0,0,4,0
5130,0,0,0,4,0
5131,0,0,0,3,0
5132,0,0,0,1,0
5133,1,1,0,1,0
5134,2,1,1,2,0
5135,0,0,0,0,0
5136,0,0,0,0,0
5137,0,0,0,1,0
5138,2,0,0,2,0
5139,2,2,0,3,0
5140,0,0,0,1,0
5141,1,0,1,2,0
5142,0,0,0,2,0
5143,2,2,0,2,0
5144,3,2,1,4,0
5145,2,1,1,2,0
5146,1,0,1,3,0
5147,1,0,1,2,0
5148,1,0,1,2,0
5149,2,1,1,2,0
5150,2,1,1,2,0
5151,2,0,2,4,0
5152,0,0,0,3,0
5153,0,0,0,1,0
5154,2,0,0,2,0
5155,0,0,0,1,0
5156,1,1,0,1,0
5157,0,0,0,0,0
5158,1,0,1,1,1
5159,0,0,0,1,0
5160,1,0,1,1,1
5161,1,1,0,1,0
5162,0,0,0,2,0
5163,1,1,0,2,0
5164,2,2,0,3,0
5165,2,1,0,2,0
5166,2,0,0,3,0
5167,1,0,0,1,0
5168,0,0,0,3,0
5169,2,2,0,2,0
5170,1,0,1,3,0
5171,0,0,0,1,0
5172,0,0,0,0,0
5173,1,1,0,1,0
5174,0,0,0,1,0
5175,0,0,0,1,0
5176,1,0,1,2,0
5177,0,0,0,2,0
5178,0,0,0,0,0
5179,2,0,0,2,0
5180,0,0,0,2,0
5181,0,0,0,3,0
5182,0,0,0,1,0
5183,0,0,0,3,0
5184,2,0,1,4,0
5185,0,0,0,3,0
5186,0,0,0,2,0
5187,2,2,0,2,0
5188,0,0,0,2,0
5189,1,0,1,1,1
5190,2,1,1,2,0
5191,2,0,2,2,1
5192,0,0,0,2,0
5193,1,1,0,1,0
5194,1,0,1,5,0
5195,1,0,1,2,0
5196,1,1,0,1,0
5197,1,1,0,1,0
5198,0,0,0,0,0
5199,0,0,0,1,0
5200,1,0,1,1,1
5201,3,3,0,3,0
5202,2,0,0,2,0
5203,0,0,0,1,0
5204,0,0,0,2,0
5205,1,0,1,2,0
5206,2,2,0,2,0
5207,2,2,0,2,0
5208,1,0,1,1,1
5209,1,1,0,1,0
5210,1,1,0,1,0
5211,1,0,1,1,1
5212,0,0,0,0,0
5213,2,2,0,2,0
5214,0,0,0,2,0
5215,1,0,1,1,1
5216,1,1,0,1,0
5217,3,3,0,3,0
5218,0,0,0,3,0
5219,5,4,1,5,0
5220,3,3,0,5,0
5221,0,0,0,1,0
5222,0,0,0,0,0
5223,0,0,0,3,0
5224,0,0,0,1,0
5225,0,0,0,0,0
5226,1,1,0,1,0
5227,1,0,1,1,1
5228,1,0,1,1,1
5229,1,1,0,1,0
5230,1,0,1,1,1
5231,1,0,1,1,1
5232,0,0,0,0,0
5233,2,0,2,5,0
5234,0,0,0,0,0
5235,0,0,0,0,0
5236,3,3,0,4,0
5237,0,0,0,0,0
5238,0,0,0,1,0
5239,0,0,0,0,0
5240,4,4,0,4,0
5241,0,0,0,1,0
5242,6,5,0,7,0
5243,1,1,0,1,0
5244,0,0,0,0,0
5245,0,0,0,0,0
5246,0,0,0,0,0
5247,1,0,1,2,0
5248,0,0,0,0,0
5249,0,0,0,0,0
5250,0,0,0,0,0
5251,0,0,0,1,0
5252,2,2,0,3,0
5253,3,3,0,3,0
5254,0,0,0,0,0
5255,8,8,0,8,0
5256,8,8,0,8,0
5257,8,8,0,8,0
5258,8,8,0,8,0
5259,8,8,0,8,0
5260,8,8,0,8,0
5261,2,0,2,2,1
5262,0,0,0,0,0
5263,0,0,0,0,0
5264,4,2,2,4,0
5265,0,0,0,1,0
5266,0,0,0,0,0
5267,0,0,0,0,0
5268,0,0,0,0,0
5269,0,0,0,0,0
5270,7,3,4,7,1
5271,10,10,0,11,0
5272,2,2,0,2,0
5273,0,0,0,0,0
5274,6,4,2,9,0
5275,0,0,0,0,0
5276,1,1,0,5,0
5277,2,0,2,3,1
5278,0,0,0,1,0
5279,1,0,0,6,0
5280,7,6,0,8,0
5281,4,4,0,4,0
5282,1,0,1,3,0
5283,0,0,0,0,0
5284,0,0,0,0,0
5285,0,0,0,1,0
5286,2,1,1,3,0
5287,7,6,1,8,0
5288,4,3,1,6,0
5289,2,0,2,2,1
5290,0,0,0,2,0
5291,8,8,0,8,0
5292,6,6,0,8,0
5293,2,2,0,2,0
5294,1,1,0,2,0
5295,0,0,0,1,0
5296,0,0,0,0,0
5297,2,0,2,2,1
5298,0,0,0,0,0
5299,0,0,0,0,0
5300,2,1,1,3,0
5301,0,0,0,1,0
5302,0,0,0,2,0
5303,0,0,0,1,0
5304,0,0,0,0,0
5305,0,0,0,5,0
5306,5,5,0,6,0
5307,5,4,1,7,0
5308,0,0,0,0,0
5309,0,0,0,0,0
5310,7,7,0,7,0
5311,0,0,0,0,0
5312,3,3,0,4,0
5313,3,3,0,3,0
5314,0,0,0,0,0
5315,0,0,0,0,0
5316,4,3,1,5,0
5317,0,0,0,0,0
5318,1,1,0,1,0
5319,0,0,0,0,0
5320,0,0,0,0,0
5321,2,0,2,2,1
5322,2,2,0,2,0
5323,0,0,0,0,0
5324,0,0,0,0,0
5325,0,0,0,0,0
5326,0,0,0,0,0
5327,0,0,0,0,0
5328,0,0,0,0,0
5329,0,0,0,0,0
5330,2,2,0,2,0
5331,0,0,0,3,0
5332,5,4,0,6,0
5333,6,5,1,7,0
5334,1,0,1,1,1
5335,2,2,0,3,0
5336,6,5,1,6,0
5337,1,1,0,4,0
5338,0,0,0,0,0
5339,0,0,0,0,0
5340,4,3,1,7,0
5341,1,0,1,2,0
5342,2,2,0,2,0
5343,0,0,0,2,0
5344,0,0,0,2,0
5345,1,1,0,2,0
5346,0,0,0,0,0
5347,2,2,0,4,0
5348,3,3,0,4,0
5349,0,0,0,3,0
5350,0,0,0,0,0
5351,0,0,0,2,0
5352,1,0,1,2,0
5353,7,4,3,7,0
5354,6,6,0,8,0
5355,1,0,1,1,1
5356,1,1,0,1,0
5357,2,0,2,2,1
5358,5,2,2,11,0
5359,2,1,0,5,0
5360,4,2,2,5,0
5361,0,0,0,1,0
5362,6,5,0,6,0
5363,6,5,0,6,0
5364,1,1,0,1,0
5365,0,0,0,0,0
5366,2,2,0,2,0
5367,5,4,1,5,0
5368,5,3,2,5,0
5369,2,2,0,2,0
5370,1,1,0,5,0
5371,5,5,0,7,0
5372,0,0,0,0,0
5373,0,0,0,0,0
5374,10,10,0,11,0
5375,3,1,1,6,0
5376,7,7,0,8,0
5377,0,0,0,1,0
5378,0,0,0,1,0
5379,5,3,1,9,0
5380,4,4,0,7,0
5381,7,6,1,7,0
5382,10,10,0,10,0
5383,0,0,0,4,0
5384,1,0,1,5,0
5385,1,0,1,1,1
5386,1,0,1,1,1
5387,8,8,0,9,0
5388,5,1,4,5,1
5389,0,0,0,3,0
5390,0,0,0,1,0
5391,4,1,2,10,0
5392,4,1,3,5,1
5393,1,1,0,4,0
5394,9,6,2,9,0
5395,5,4,1,7,0
5396,2,0,2,3,1
5397,9,7,1,9,0
5398,1,1,0,5,0
5399,1,0,1,4,0
5400,1,1,0,5,0
5401,0,0,0,1,0
5402,2,1,1,4,0
5403,5,0,3,5,1
5404,9,7,2,9,0
5405,2,0,0,5,0
5406,1,0,1,1,1
5407,1,0,0,4,0
5408,0,0,0,3,0
5409,6,5,1,8,0
5410,1,0,0,6,0
5411,0,0,0,0,0
5412,6,2,2,6,0
5413,7,3,3,7,0
5414,4,2,1,8,0
5415,1,0,1,1,1
5416,1,0,1,6,0
5417,1,0,1,5,0
5418,1,0,1,5,0
5419,10,10,0,11,0
5420,0,0,0,2,0
5421,5,3,2,5,0
5422,2,1,1,3,0
5423,0,0,0,0,0
5424,0,0,0,3,0
5425,5,1,4,6,1
5426,0,0,0,0,0
5427,0,0,0,0,0
5428,9,9,0,9,0
5429,1,1,0,2,0
5430,2,1,1,4,0
5431,2,0,2,2,1
5432,0,0,0,2,0
5433,0,0,0,1,0
5434,1,0,1,2,0
5435,0,0,0,1,0
5436,0,0,0,1,0
5437,3,3,0,4,0
5438,0,0,0,4,0
5439,4,3,1,5,0
5440,5,4,1,6,0
5441,3,0,3,6,0
5442,0,0,0,2,0
5443,4,4,0,4,0
5444,2,2,0,2,0
5445,5,5,0,5,0
5446,2,2,0,2,0
5447,4,4,0,4,0
5448,1,0,1,2,0
5449,3,0,3,6,0
5450,3,1,2,7,0
5451,0,0,0,0,0
5452,0,0,0,2,0
5453,6,4,1,6,0
5454,4,3,1,5,0
5455,0,0,0,2,0
5456,1,0,1,1,1
5457,9,9,0,9,0
5458,4,1,3,4,1
5459,9,9,0,9,0
5460,0,0,0,3,0
5461,7,6,0,7,0
5462,5,2,3,9,0
5463,8,4,3,9,0
5464,8,5,3,8,0
5465,7,6,1,8,0
5466,10,10,0,10,0
5467,0,0,0,2,0
5468,8,6,2,8,0
5469,6,2,4,6,1
5470,2,0,2,3,1
5471,4,1,3,7,0
5472,5,3,1,8,0
5473,1,1,0,5,0
5474,8,4,4,8,0
5475,6,5,1,8,0
5476,8,5,3,8,0
5477,9,5,4,9,0
5478,7,3,3,7,0
5479,0,0,0,3,0
5480,0,0,0,2,0
5481,8,6,2,8,0
5482,7,3,4,8,0
5483,5,3,2,5,0
5484,8,5,3,10,0
5485,7,2,4,7,1
5486,4,2,0,6,0
5487,1,0,0,4,0
5488,8,3,4,9,0
5489,0,0,0,2,0
5490,8,3,5,11,0
5491,3,0,3,3,1
5492,3,0,3,3,1
5493,8,6,2,8,0
5494,2,1,0,4,0
5495,8,7,1,9,0
5496,9,9,0,9,0
5497,1,0,1,4,0
5498,3,0,2,5,0
5499,8,7,1,8,0
5500,4,1,3,5,1
5501,8,8,0,10,0
5502,5,3,2,6,0
5503,8,7,1,8,0
5504,4,0,3,7,0
5505,5,2,3,6,0
5506,11,11,0,11,0
5507,9,9,0,9,0
5508,9,9,0,10,0
5509,3,3,0,9,0
5510,6,4,2,6,0
5511,9,9,0,9,0
5512,7,5,1,11,0
5513,1,1,0,1,0
5514,5,1,3,6,0
5515,8,8,0,8,0
5516,10,10,0,10,0
5517,6,3,3,8,0
5518,7,1,5,8,1
5519,6,2,4,6,1
5520,9,6,3,9,0
5521,9,7,2,9,0
5522,8,5,3,9,0
5523,3,1,2,5,0
5524,7,2,5,8,1
5525,8,8,0,9,0
5526,1,0,1,2,0
5527,8,6,1,8,0
5528,1,1,0,3,0
5529,3,1,2,3,1
5530,7,4,2,7,0
5531,8,7,1,8,0
5532,9,8,1,9,0
5533,9,9,0,9,0
5534,7,4,3,9,0
5535,8,8,0,8,0
5536,7,6,1,8,0
5537,6,3,3,7,0
5538,8,7,1,8,0
5539,3,1,2,4,0
5540,8,8,0,9,0
5541,8,8,0,8,0
5542,8,7,1,8,0
5543,9,8,1,9,0
5544,8,8,0,9,0
5545,7,5,2,9,0
5546,8,7,0,8,0
5547,8,5,2,8,0
5548,5,1,4,6,1
5549,6,1,5,6,1
5550,6,3,3,6,0
5551,3,1,2,5,0
5552,9,9,0,9,0
5553,5,2,1,6,0
5554,0,0,0,5,0
5555,6,3,2,6,0
5556,2,0,2,3,1
5557,3,1,2,7,0
5558,4,3,1,7,0
5559,4,2,2,5,0
5560,8,8,0,8,0
5561,2,1,1,5,0
5562,7,5,2,7,0
5563,8,5,3,8,0
5564,5,1,2,6,0
5565,0,0,0,3,0
5566,9,7,2,9,0
5567,8,8,0,8,0
5568,9,8,1,9,0
5569,8,8,0,8,0
5570,2,1,1,5,0
5571,4,1,3,7,0
5572,7,4,3,7,0
5573,7,4,3,9,0
5574,9,6,3,11,0
5575,4,0,3,8,0
5576,3,0,3,3,1
5577,7,3,3,7,0
5578,7,2,5,8,1
5579,9,7,2,9,0
5580,4,0,3,5,1
5581,10,10,0,10,0
5582,5,0,4,5,1
5583,10,10,0,10,0
5584,9,9,0,9,0
5585,10,10,0,10,0
5586,6,1,5,6,1
5587,7,5,2,7,0
5588,8,5,3,8,0
5589,9,9,0,12,0
5590,9,2,7,9,1
5591,1,1,0,4,0
5592,0,0,0,7,0
5593,10,10,0,10,0
5594,10,10,0,10,0
5595,7,4,3,8,0
5596,5,0,5,5,1
5597,0,0,0,2,0
5598,4,2,2,7,0
5599,7,3,4,9,0
5600,11,9,2,11,0
5601,10,10,0,10,0
5602,7,2,5,7,1
5603,9,7,1,9,0
5604,6,4,1,7,0
5605,8,7,1,8,0
5606,2,1,1,4,0
5607,7,5,2,7,0
5608,7,7,0,9,0
5609,7,6,1,7,0
5610,5,3,2,5,0
5611,8,8,0,8,0
5612,7,6,1,7,0
5613,4,2,2,6,0
5614,8,4,3,8,0
5615,5,2,3,7,0
5616,3,0,3,5,1
5617,9,8,1,11,0
5618,8,4,3,9,0
5619,3,1,1,6,0
5620,2,0,2,5,0
5621,7,5,2,7,0
5622,4,1,3,5,1
5623,4,0,4,5,1
5624,5,2,2,8,0
5625,7,6,1,9,0
5626,7,4,2,7,0
5627,7,6,1,7,0
5628,11,6,5,13,0
5629,8,8,0,8,0
5630,8,2,6,9,1
5631,8,7,1,9,0
5632,6,1,5,6,1
5633,7,3,4,7,1
5634,4,1,3,5,1
5635,1,1,0,7,0
5636,7,0,6,7,1
5637,11,11,0,11,0
5638,7,5,1,11,0
5639,4,4,0,4,0
5640,7,6,1,8,0
5641,6,3,2,6,0
5642,9,7,1,11,0
5643,7,6,1,7,0
5644,7,7,0,7,0
5645,4,4,0,4,0
5646,9,6,2,11,0
5647,6,5,0,10,0
5648,9,1,7,10,1
5649,6,4,2,7,0
5650,7,3,4,8,0
5651,4,2,2,4,0
5652,8,6,1,8,0
5653,8,7,1,9,0
5654,4,3,1,5,0
5655,6,3,3,6,0
5656,4,2,2,5,0
5657,8,8,0,8,0
5658,2,2,0,5,0
5659,8,7,1,8,0
5660,4,2,2,5,0
5661,4,1,3,5,1
5662,9,8,0,9,0
5663,3,3,0,7,0
5664,7,4,3,7,0
5665,8,8,0,8,0
5666,1,1,0,4,0
5667,3,1,2,8,0
5668,3,2,1,7,0
5669,8,8,0,8,0
5670,7,5,2,10,0
5671,9,5,4,11,0
5672,6,3,3,7,0
5673,2,0,2,3,1
5674,1,1,0,5,0
5675,8,8,0,11,0
5676,1,0,1,4,0
5677,10,10,0,10,0
5678,3,1,1,6,0
5679,2,0,2,3,1
5680,6,3,3,7,0
5681,6,5,1,7,0
5682,5,2,3,6,0
5683,10,10,0,10,0
5684,7,5,1,8,0
5685,0,0,0,3,0
5686,7,5,2,7,0
5687,6,4,2,8,0
5688,10,9,1,10,0
5689,7,6,1,7,0
5690,0,0,0,3,0
5691,1,0,1,3,0
5692,3,1,2,3,1
5693,4,0,4,5,1
5694,7,4,3,8,0
5695,4,3,1,5,0
5696,10,8,2,10,0
5697,5,2,1,6,0
5698,4,3,1,7,0
5699,4,2,2,5,0
5700,0,0,0,3,0
5701,7,1,5,7,1
5702,4,1,3,5,1
5703,0,0,0,3,0
5704,11,9,2,13,0
5705,5,1,4,5,1
5706,8,8,0,9,0
5707,7,4,3,8,0
5708,9,8,0,9,0
5709,9,8,0,9,0
5710,3,3,0,5,0
5711,7,4,2,7,0
5712,3,0,2,3,1
5713,3,1,2,6,0
5714,6,4,2,7,0
5715,5,3,2,6,0
5716,4,1,3,5,1
5717,6,3,3,10,0
5718,3,0,3,5,1
5719,0,0,0,3,0
5720,6,3,2,7,0
5721,3,0,3,3,1
5722,7,2,5,9,1
5723,2,1,1,5,0
5724,3,0,3,3,1
5725,7,3,4,8,0
5726,8,8,0,10,0
5727,9,5,4,10,0
5728,3,0,3,4,1
5729,6,4,2,6,0
5730,3,0,3,4,1
5731,8,5,2,8,0
5732,6,4,2,10,0
5733,6,4,1,8,0
5734,5,2,2,7,0
5735,7,6,1,7,0
5736,6,4,2,9,0
5737,4,1,3,6,0
5738,7,2,5,7,1
5739,1,0,1,5,0
5740,5,3,1,5,0
5741,3,2,1,4,0
5742,3,0,3,3,1
5743,7,4,3,7,0
5744,0,0,0,4,0
5745,8,8,0,9,0
5746,0,0,0,4,0
5747,5,3,2,8,0
5748,6,4,2,6,0
5749,8,5,3,8,0
5750,1,0,0,6,0
5751,7,4,3,7,0
5752,1,1,0,4,0
5753,1,0,0,5,0
5754,0,0,0,4,0
5755,0,0,0,4,0
5756,5,1,4,5,1
5757,5,0,3,7,0
5758,3,0,3,4,1
5759,0,0,0,4,0
5760,4,0,4,5,1
5761,7,3,3,9,0
5762,1,0,0,5,0
5763,5,3,2,6,0
5764,3,0,3,3,1
5765,5,2,2,6,0
5766,4,1,2,5,0
5767,7,2,2,7,0
5768,8,6,2,8,0
5769,9,8,1,10,0
5770,5,1,3,7,0
5771,9,5,4,10,0
5772,7,6,1,7,0
5773,0,0,0,3,0
5774,7,7,0,9,0
5775,8,8,0,8,0
5776,8,7,0,8,0
5777,9,6,1,9,0
5778,7,6,0,8,0
5779,5,3,2,7,0
5780,7,4,2,7,0
5781,7,4,3,8,0
5782,8,8,0,10,0
5783,3,1,2,4,0
5784,8,3,5,8,1
5785,0,0,0,4,0
5786,7,7,0,8,0
5787,6,3,2,6,0
5788,7,5,2,7,0
5789,8,5,3,9,0
5790,1,1,0,5,0
5791,7,7,0,8,0
5792,3,1,2,3,1
5793,7,2,5,8,1
5794,5,2,3,5,1
5795,2,0,1,6,0
5796,8,4,4,9,0
5797,7,7,0,7,0
5798,8,6,0,9,0
5799,7,4,3,8,0
5800,2,0,2,3,1
5801,8,7,1,8,0
5802,5,2,2,5,0
5803,8,6,1,8,0
5804,7,4,3,7,0
5805,3,2,1,7,0
5806,8,5,3,8,0
5807,3,0,1,7,0
5808,1,0,1,4,0
5809,6,4,2,9,0
5810,9,3,6,9,1
5811,1,1,0,6,0
5812,3,1,2,9,0
5813,7,6,1,9,0
5814,6,5,0,7,0
5815,5,1,4,5,1
5816,2,1,1,5,0
5817,4,0,4,5,1
5818,6,3,3,6,0
5819,6,4,2,6,0
5820,3,1,2,5,0
5821,7,3,4,12,0
5822,10,9,1,10,0
5823,1,1,0,5,0
5824,6,5,1,6,0
5825,4,3,1,8,0
5826,8,5,3,8,0
5827,8,8,0,9,0
5828,2,2,0,2,0
5829,9,5,3,9,0
5830,7,5,1,7,0
5831,3,0,2,5,0
5832,0,0,0,3,0
5833,8,7,0,9,0
5834,1,0,0,5,0
5835,2,1,0,5,0
5836,4,2,2,9,0
5837,3,1,2,4,0
5838,0,0,0,2,0
5839,5,0,3,5,1
5840,6,5,1,9,0
5841,0,0,0,3,0
5842,2,1,1,4,0
5843,2,1,1,8,0
5844,7,5,2,7,0
5845,6,3,2,6,0
5846,0,0,0,3,0
5847,2,1,0,5,0
5848,9,6,2,9,0
5849,2,1,1,3,0
5850,5,5,0,6,0
5851,3,2,1,4,0
5852,9,6,2,9,0
5853,9,8,0,9,0
5854,0,0,0,3,0
5855,6,6,0,6,0
5856,3,1,2,4,0
5857,1,0,0,6,0
5858,2,1,0,6,0
5859,2,1,0,6,0
5860,1,1,0,3,0
5861,4,1,3,7,0
5862,3,2,1,8,0
5863,7,4,3,8,0
5864,6,3,3,7,0
5865,5,1,4,5,1
5866,1,0,1,8,0
5867,6,3,3,7,0
5868,2,1,1,5,0
5869,6,3,3,8,0
5870,0,0,0,1,0
5871,5,0,5,5,1
5872,1,1,0,4,0
5873,0,0,0,5,0
5874,0,0,0,4,0
5875,7,7,0,7,0
5876,7,6,1,8,0
5877,7,3,4,8,0
5878,0,0,0,3,0
5879,3,0,3,9,0
5880,4,2,2,5,0
5881,2,1,1,7,0
5882,4,3,1,7,0
5883,6,4,2,6,0
5884,8,6,2,11,0
5885,6,5,1,7,0
5886,7,5,2,7,0
5887,6,1,5,6,1
5888,6,4,2,6,0
5889,10,5,5,11,0
5890,6,2,2,6,0
5891,4,3,1,5,0
5892,4,0,4,5,1
5893,0,0,0,4,0
5894,5,0,5,8,1
5895,2,0,2,3,1
5896,8,4,4,9,0
5897,4,0,2,5,0
5898,8,8,0,8,0
5899,0,0,0,3,0
5900,6,4,2,6,0
5901,0,0,0,3,0
5902,8,8,0,8,0
5903,4,0,2,5,0
5904,3,1,2,4,0
5905,1,0,1,3,0
5906,5,0,3,5,1
5907,0,0,0,4,0
5908,8,7,1,8,0
5909,3,1,2,4,0
5910,0,0,0,3,0
5911,2,0,1,7,0
5912,4,3,1,8,0
5913,3,0,3,4,1
5914,4,1,3,9,0
5915,0,0,0,2,0
5916,3,0,2,7,0
5917,5,0,5,6,1
5918,5,0,4,8,0
5919,2,0,2,5,0
5920,5,4,1,7,0
5921,8,7,0,8,0
5922,8,5,2,8,0
5923,0,0,0,4,0
5924,6,2,2,6,0
5925,0,0,0,4,0
5926,5,2,3,8,0
5927,6,3,3,6,0
5928,7,4,3,7,0
5929,2,1,0,4,0
5930,0,0,0,3,0
5931,3,3,0,7,0
5932,3,1,1,11,0
5933,8,4,3,8,0
5934,7,5,2,7,0
5935,7,6,1,8,0
5936,0,0,0,3,0
5937,7,6,1,7,0
5938,0,0,0,3,0
5939,0,0,0,3,0
5940,8,5,2,8,0
5941,6,4,2,6,0
5942,7,3,4,7,1
5943,3,0,3,3,1
5944,7,7,0,7,0
5945,2,0,2,4,0
5946,7,2,4,8,0
5947,5,2,2,5,0
5948,2,0,2,5,0
5949,4,1,3,8,0
5950,4,4,0,4,0
5951,4,2,1,4,0
5952,8,7,1,8,0
5953,4,0,3,5,1
5954,7,6,1,8,0
5955,7,2,4,8,0
5956,7,6,1,7,0
5957,6,1,3,6,0
5958,7,3,4,7,1
5959,8,7,1,9,0
5960,4,1,3,5,1
5961,7,6,1,7,0
5962,10,9,0,10,0
5963,2,1,1,7,0
5964,9,6,3,9,0
5965,6,1,5,6,1
5966,4,3,1,7,0
5967,5,3,2,7,0
5968,4,1,3,6,0
5969,5,0,5,9,1
5970,6,2,4,10,0
5971,7,1,5,7,1
5972,7,7,0,9,0
5973,8,2,6,9,1
5974,8,8,0,8,0
5975,8,8,0,9,0
5976,2,1,1,5,0
5977,8,4,4,8,0
5978,7,3,3,7,0
5979,7,5,1,7,0
5980,4,2,2,6,0
5981,8,4,4,9,0
5982,3,0,3,4,1
5983,4,1,3,6,0
5984,7,4,3,9,0
5985,4,2,2,7,0
5986,8,8,0,8,0
5987,5,1,3,6,0
5988,6,3,3,6,0
5989,8,6,0,9,0
5990,3,3,0,3,0
5991,5,1,4,5,1
5992,2,1,1,5,0
5993,6,2,4,8,0
5994,0,0,0,2,0
5995,0,0,0,4,0
5996,5,0,5,8,1
5997,3,0,3,3,1
5998,3,1,2,3,1
5999,3,1,2,3,1
6000,3,0,3,3,1
6001,4,2,2,4,0
6002,4,4,0,7,0
6003,5,2,3,5,1
6004,8,8,0,9,0
6005,5,4,1,6,0
6006,6,5,1,7,0
6007,3,0,3,3,1
6008,1,0,0,7,0
6009,5,0,5,6,1
6010,0,0,0,4,0
6011,1,0,1,3,0
6012,6,3,3,9,0
6013,9,8,0,9,0
6014,4,4,0,7,0
6015,8,7,1,8,0
6016,0,0,0,3,0
6017,7,4,3,7,0
6018,8,6,2,8,0
6019,4,3,1,9,0
6020,0,0,0,4,0
6021,5,1,4,6,1
6022,6,5,1,8,0
6023,2,0,2,4,0
6024,0,0,0,5,0
6025,0,0,0,5,0
6026,0,0,0,5,0
